# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Mar 30 11:27:40 2017
#
# CONSTRAINT:  where (pl_pnum > 1
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [AU]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [AU]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_orbinclerr1: Inclination Upper Unc. [deg]
# COLUMN pl_orbinclerr2: Inclination Lower Unc. [deg]
# COLUMN pl_orbincllim:  Inclination Limit Flag
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassjerr1:  Planet Mass or M*sin(i)Upper Unc. [Jupiter mass]
# COLUMN pl_bmassjerr2:  Planet Mass or M*sin(i)Lower Unc. [Jupiter mass]
# COLUMN pl_bmassjlim:   Planet Mass or M*sin(i)Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter radii]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter radii]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_denserr1:    Planet Density Upper Unc. [g/cm**3]
# COLUMN pl_denserr2:    Planet Density Lower Unc. [g/cm**3]
# COLUMN pl_denslim:     Planet Density Limit Flag
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_massblend:   Stellar Mass Blend Flag
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar radii]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar radii]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radblend:    Stellar Radius Blend Flag
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth radii]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth radii]
# COLUMN pl_radelim:     Planet Radius Limit Flag
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,rowupdate,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim
1012,Kepler-108,c,Transit,2,190.32349400,0.00098800,-0.00098800,0,0.721000,,,0,,,,,,,,,,,,,,0.730,0.045,-0.045,0,,,,,1,1,0,0.87,,,0,0,2.19,0.12,-0.12,0,0,2014-05-14,8.180,0.510,-0.510,0
1019,Kepler-1086,b,Transit,2,18.78425728,0.00005283,-0.00005283,0,,,,,,,,,,,,,,,,,,0.218,0.031,-0.025,0,,,,,0,1,0,0.70,0.02,-0.03,0,0,0.66,0.01,-0.02,0,0,2016-05-10,2.440,0.350,-0.280,0
1020,Kepler-1086,c,Transit,2,161.51633450,0.00086290,-0.00086290,0,,,,,,,,,,,,,,,,,,0.262,0.010,-0.012,0,,,,,0,1,0,0.70,0.02,-0.03,0,0,0.66,0.01,-0.02,0,0,2016-05-10,2.940,0.110,-0.130,0
1024,Kepler-109,b,Transit,2,6.48163000,,,0,,,,,,,,,,,,,,,,,,0.211,0.006,-0.006,0,,,,,0,1,0,1.04,0.06,-0.06,0,0,1.32,0.04,-0.04,0,0,2016-10-13,2.370,0.070,-0.070,0
1025,Kepler-109,c,Transit,2,21.22270000,,,0,,,,,,,,,,,,,,,,,,0.225,0.006,-0.006,0,,,,,0,1,0,1.04,0.06,-0.06,0,0,1.32,0.04,-0.04,0,0,2016-10-13,2.520,0.070,-0.070,0
1029,Kepler-1093,b,Transit,2,25.08246260,0.00012110,-0.00012110,0,,,,,,,,,,,,,,,,,,0.174,0.055,-0.022,0,,,,,0,1,0,1.13,0.14,-0.09,0,0,1.20,0.38,-0.15,0,0,2016-05-10,1.950,0.620,-0.250,0
1030,Kepler-1093,c,Transit,2,89.72229200,0.00108000,-0.00108000,0,,,,,,,,,,,,,,,,,,0.175,0.064,-0.024,0,,,,,0,1,0,1.13,0.14,-0.09,0,0,1.20,0.38,-0.15,0,0,2016-05-10,1.960,0.720,-0.270,0
1037,Kepler-11,b,Transit,6,10.30390000,0.00060000,-0.00100000,0,0.091000,0.001000,-0.001000,0,0.045000,0.068000,-0.042000,0,89.640,0.360,-0.180,0,0.00600,0.00400,-0.00300,0,Mass,0.161,0.003,-0.004,0,1.72000,1.25000,-0.91000,0,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,1.800,0.030,-0.050,0
1038,Kepler-11,c,Transit,6,13.02410000,0.00130000,-0.00080000,0,0.107000,0.001000,-0.001000,0,0.026000,0.063000,-0.013000,0,89.590,0.410,-0.160,0,0.00900,0.00900,-0.00500,0,Mass,0.256,0.004,-0.005,0,0.66000,0.66000,-0.35000,0,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,2.870,0.050,-0.060,0
1039,Kepler-11,d,Transit,6,22.68450000,0.00090000,-0.00090000,0,0.155000,0.001000,-0.001000,0,0.004000,0.007000,-0.002000,0,89.670,0.130,-0.160,0,0.02300,0.00300,-0.00500,0,Mass,0.278,0.005,-0.006,0,1.28000,0.14000,-0.27000,0,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,3.120,0.060,-0.070,0
1040,Kepler-11,e,Transit,6,31.99960000,0.00080000,-0.00120000,0,0.195000,0.002000,-0.002000,0,0.012000,0.006000,-0.006000,0,88.890,0.020,-0.020,0,0.02500,0.00500,-0.00700,0,Mass,0.374,0.006,-0.008,0,0.58000,0.11000,-0.16000,0,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,4.190,0.070,-0.090,0
1041,Kepler-11,f,Transit,6,46.68880000,0.00270000,-0.00320000,0,0.250000,0.002000,-0.002000,0,0.013000,0.011000,-0.009000,0,89.470,0.040,-0.040,0,0.00600,0.00300,-0.00300,0,Mass,0.222,0.004,-0.006,0,0.69000,0.29000,-0.32000,0,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,2.490,0.040,-0.070,0
1042,Kepler-11,g,Transit,6,118.38070000,0.00100000,-0.00060000,0,0.466000,0.004000,-0.004000,0,0.150000,,,1,89.870,0.050,-0.060,0,0.07900,,,1,Mass,0.297,0.005,-0.007,0,4.00000,,,1,1,1,0,0.96,0.03,-0.03,0,0,1.06,0.02,-0.02,0,0,2014-05-14,3.330,0.060,-0.080,0
1043,Kepler-110,b,Transit,2,12.69111200,0.00003600,-0.00003600,0,0.107000,,,0,,,,,,,,,,,,,,0.163,0.032,-0.032,0,,,,,0,1,0,,,,,,1.15,0.23,-0.23,0,0,2014-05-14,1.830,0.360,-0.360,0
1044,Kepler-110,c,Transit,2,31.71977500,0.00010400,-0.00010400,0,0.198000,,,0,,,,,,,,,,,,,,0.197,0.039,-0.039,0,,,,,0,1,0,,,,,,1.15,0.23,-0.23,0,0,2014-05-14,2.210,0.440,-0.440,0
1055,Kepler-111,b,Transit,2,3.34181500,0.00000600,-0.00000600,0,0.046000,,,0,,,,,,,,,,,,,,0.141,0.018,-0.018,0,,,,,1,1,0,,,,,,1.16,0.14,-0.14,0,0,2014-05-14,1.580,0.200,-0.200,0
1056,Kepler-111,c,Transit,2,224.78460800,0.00041100,-0.00041100,0,0.761000,,,0,,,,,,,,,,,,,,0.651,0.081,-0.081,0,,,,,1,1,0,,,,,,1.16,0.14,-0.14,0,0,2014-05-14,7.300,0.910,-0.910,0
1067,Kepler-112,b,Transit,2,8.40887800,0.00001000,-0.00001000,0,0.076000,,,0,,,,,,,,,,,,,,0.211,0.051,-0.051,0,,,,,0,1,0,,,,,,0.84,0.20,-0.20,0,0,2014-05-14,2.360,0.570,-0.570,0
1068,Kepler-112,c,Transit,2,28.57426300,0.00006000,-0.00006000,0,0.172000,,,0,,,,,,,,,,,,,,0.214,0.052,-0.052,0,,,,,0,1,0,,,,,,0.84,0.20,-0.20,0,0,2014-05-14,2.400,0.580,-0.580,0
1078,Kepler-1129,b,Transit,2,24.33978040,0.00012980,-0.00012980,0,,,,,,,,,,,,,,,,,,0.264,0.045,-0.029,0,,,,,0,1,0,1.00,0.06,-0.06,0,0,1.00,0.17,-0.10,0,0,2016-05-10,2.960,0.510,-0.330,0
1079,Kepler-1129,c,Transit,2,76.53695860,0.00075860,-0.00075860,0,,,,,,,,,,,,,,,,,,0.244,0.041,-0.024,0,,,,,0,1,0,1.00,0.06,-0.06,0,0,1.00,0.17,-0.10,0,0,2016-05-10,2.730,0.460,-0.270,0
1080,Kepler-113,b,Transit,2,4.75400000,,,0,,,,,,,,,,,,,0.03700,0.01300,-0.01300,0,Mass,0.162,0.004,-0.004,0,10.73000,3.90000,-3.90000,0,0,1,0,0.75,0.06,-0.06,0,0,0.69,0.02,-0.02,0,0,2014-05-14,1.820,0.050,-0.050,0
1081,Kepler-113,c,Transit,2,8.92507000,,,0,,,,,,,,,,,,,,,,,,0.194,0.005,-0.005,0,,,,,0,1,0,0.75,0.06,-0.06,0,0,0.69,0.02,-0.02,0,0,2016-10-13,2.180,0.060,-0.060,0
1092,Kepler-114,b,Transit,3,5.18854900,0.00001200,-0.00001200,0,0.053000,,,0,,,,,,,,,,,,,,0.112,0.012,-0.012,0,,,,,0,1,0,0.56,0.06,-0.06,0,0,0.67,0.04,-0.04,0,0,2014-05-14,1.260,0.130,-0.130,0
1093,Kepler-114,c,Transit,3,8.04100000,,,0,,,,,,,,,,,,,0.00900,0.00200,-0.00200,0,Mass,0.143,0.016,-0.016,0,,,,,1,1,0,0.56,0.06,-0.06,0,0,0.67,0.04,-0.04,0,0,2014-05-14,1.600,0.180,-0.180,0
1094,Kepler-114,d,Transit,3,11.77600000,,,0,,,,,,,,,,,,,0.01200,0.00500,-0.00500,0,Mass,0.226,0.025,-0.025,0,,,,,1,1,0,0.56,0.06,-0.06,0,0,0.67,0.04,-0.04,0,0,2014-05-14,2.530,0.280,-0.280,0
1098,Kepler-1143,b,Transit,2,2.88890485,0.00000694,-0.00000694,0,,,,,,,,,,,,,,,,,,0.149,0.012,-0.010,0,,,,,0,1,0,0.81,0.05,-0.05,0,0,0.77,0.05,-0.04,0,0,2016-05-10,1.670,0.130,-0.110,0
1099,Kepler-1143,c,Transit,2,210.63059100,0.00145600,-0.00145600,0,,,,,,,,,,,,,,,,,,0.321,0.045,-0.031,0,,,,,0,1,0,0.81,0.05,-0.05,0,0,0.77,0.05,-0.04,0,0,2016-05-10,3.600,0.510,-0.350,0
1106,Kepler-115,b,Transit,2,2.40367900,0.00001200,-0.00001200,0,0.036000,,,0,,,,,,,,,,,,,,0.097,0.019,-0.019,0,,,,,0,1,0,1.00,,,0,0,1.21,0.23,-0.23,0,0,2014-05-14,1.090,0.210,-0.210,0
1107,Kepler-115,c,Transit,2,8.99088900,0.00002100,-0.00002100,0,0.087000,,,0,,,,,,,,,,,,,,0.232,0.045,-0.045,0,,,,,0,1,0,1.00,,,0,0,1.21,0.23,-0.23,0,0,2014-05-14,2.600,0.500,-0.500,0
1112,Kepler-1154,b,Transit,2,5.18561420,0.00002676,-0.00002676,0,,,,,,,,,,,,,,,,,,0.209,0.095,-0.044,0,,,,,0,1,0,1.26,0.25,-0.16,0,0,1.43,0.65,-0.29,0,0,2016-05-10,2.340,1.060,-0.490,0
1113,Kepler-1154,c,Transit,2,8.45808312,0.00004757,-0.00004757,0,,,,,,,,,,,,,,,,,,0.211,0.085,-0.044,0,,,,,0,1,0,1.26,0.25,-0.16,0,0,1.43,0.65,-0.29,0,0,2016-05-10,2.360,0.950,-0.490,0
1119,Kepler-116,b,Transit,2,5.96873400,0.00000900,-0.00000900,0,0.069000,,,0,,,,,,,,,,,,,,0.305,0.058,-0.058,0,,,,,0,1,0,1.16,,,0,0,1.45,0.27,-0.27,0,0,2014-05-14,3.420,0.650,-0.650,0
1120,Kepler-116,c,Transit,2,13.07163000,0.00005600,-0.00005600,0,0.116000,,,0,,,,,,,,,,,,,,0.205,0.039,-0.039,0,,,,,0,1,0,1.16,,,0,0,1.45,0.27,-0.27,0,0,2014-05-14,2.300,0.440,-0.440,0
1131,Kepler-117,b,Transit,2,18.79592280,0.00000750,-0.00000750,0,0.144500,0.004700,-0.001400,0,0.049300,0.006200,-0.006200,0,88.740,0.120,-0.120,0,0.09400,0.03300,-0.03300,0,Mass,0.719,0.024,-0.024,0,0.30000,0.11000,-0.11000,0,0,1,0,1.13,0.13,-0.02,0,0,1.61,0.05,-0.05,0,0,2014-11-19,8.059,0.269,-0.269,0
1132,Kepler-117,c,Transit,2,50.79039100,0.00001400,-0.00001400,0,0.280400,0.009200,-0.002800,0,0.032300,0.003300,-0.003300,0,89.640,0.100,-0.100,0,1.84000,0.18000,-0.18000,0,Mass,1.101,0.035,-0.035,0,1.74000,0.18000,-0.18000,,0,1,0,1.13,0.13,-0.02,0,0,1.61,0.05,-0.05,0,0,2014-11-19,12.341,0.392,-0.392,0
1143,Kepler-118,b,Transit,2,7.51849600,0.00005600,-0.00005600,0,0.073000,,,0,,,,,,,,,,,,,,0.175,0.084,-0.084,0,,,,,0,1,0,0.86,,,0,0,1.09,0.49,-0.49,0,0,2014-05-14,1.960,0.940,-0.940,0
1144,Kepler-118,c,Transit,2,20.17202000,0.00001300,-0.00001300,0,0.141000,,,0,,,,,,,,,,,,,,0.685,0.306,-0.306,0,,,,,0,1,0,0.86,,,0,0,1.09,0.49,-0.49,0,0,2014-05-14,7.680,3.430,-3.430,0
1155,Kepler-119,b,Transit,2,2.42208200,0.00000100,-0.00000100,0,0.035000,,,0,,,,,,,,,,,,,,0.321,0.122,-0.122,0,,,,,0,1,0,,,,,,0.84,0.32,-0.32,0,0,2014-05-14,3.600,1.370,-1.370,0
1156,Kepler-119,c,Transit,2,4.12510300,0.00002800,-0.00002800,0,0.049000,,,0,,,,,,,,,,,,,,0.082,0.031,-0.031,0,,,,,0,1,0,,,,,,0.84,0.32,-0.32,0,0,2014-05-14,0.920,0.350,-0.350,0
1168,Kepler-120,b,Transit,2,6.31250100,0.00000800,-0.00000800,0,0.055000,,,0,,,,,,,,,,,,,,0.192,0.015,-0.015,0,,,,,0,1,0,,,,,,0.53,0.03,-0.03,0,0,2014-05-14,2.150,0.170,-0.170,0
1169,Kepler-120,c,Transit,2,12.79458500,0.00004400,-0.00004400,0,0.088000,,,0,,,,,,,,,,,,,,0.136,0.008,-0.008,0,,,,,0,1,0,,,,,,0.53,0.03,-0.03,0,0,2014-05-14,1.530,0.090,-0.090,0
1180,Kepler-121,b,Transit,2,3.17742200,0.00000300,-0.00000300,0,0.039000,,,0,,,,,,,,,,,,,,0.209,0.113,-0.113,0,,,,,0,1,0,,,,,,0.70,0.38,-0.38,0,0,2014-05-14,2.340,1.270,-1.270,0
1181,Kepler-121,c,Transit,2,41.00801100,0.00019100,-0.00019100,0,0.216000,,,0,,,,,,,,,,,,,,0.203,0.112,-0.112,0,,,,,0,1,0,,,,,,0.70,0.38,-0.38,0,0,2014-05-14,2.270,1.250,-1.250,0
1192,Kepler-122,b,Transit,5,5.76619300,0.00001600,-0.00001600,0,0.064000,,,0,,,,,,,,,,,,,,0.209,0.041,-0.041,0,,,,,0,1,0,0.99,,,0,0,1.22,0.24,-0.24,0,0,2014-05-14,2.340,0.460,-0.460,0
1193,Kepler-122,c,Transit,5,12.46598800,0.00000900,-0.00000900,0,0.108000,,,0,,,,,,,,,,,,,,0.524,0.103,-0.103,0,,,,,0,1,0,0.99,,,0,0,1.22,0.24,-0.24,0,0,2014-05-14,5.870,1.160,-1.160,0
1194,Kepler-122,d,Transit,5,21.58747500,0.00016400,-0.00016400,0,0.155000,,,0,,,,,,,,,,,,,,0.196,0.039,-0.039,0,,,,,0,1,0,0.99,,,0,0,1.22,0.24,-0.24,0,0,2014-05-14,2.200,0.440,-0.440,0
1195,Kepler-122,e,Transit,5,37.99327300,0.00039000,-0.00039000,0,0.227000,,,0,,,,,,,,,,,,,,0.232,0.048,-0.048,0,,,,,1,1,0,0.99,,,0,0,1.22,0.24,-0.24,0,0,2014-05-14,2.600,0.540,-0.540,0
1196,Kepler-122,f,Transit Timing Variations,5,56.26800000,,,0,,,,,,,,,,,,,0.11300,0.06100,-0.05100,0,Mass,0.156,0.054,-0.014,0,,,,,1,1,0,0.99,,,0,0,1.22,0.24,-0.24,0,0,2014-05-28,1.750,0.600,-0.160,0
1207,Kepler-123,b,Transit,2,17.23236600,0.00005600,-0.00005600,0,0.135000,,,0,,,,,,,,,,,,,,0.262,0.051,-0.051,0,,,,,0,1,0,1.03,,,0,0,1.26,0.24,-0.24,0,0,2014-05-14,2.940,0.570,-0.570,0
1208,Kepler-123,c,Transit,2,26.69507400,0.00046800,-0.00046800,0,0.181000,,,0,,,,,,,,,,,,,,0.132,0.027,-0.027,0,,,,,0,1,0,1.03,,,0,0,1.26,0.24,-0.24,0,0,2014-05-14,1.480,0.300,-0.300,0
1219,Kepler-124,b,Transit,3,3.41049300,0.00002100,-0.00002100,0,0.039000,,,0,,,,,,,,,,,,,,0.065,0.004,-0.004,0,,,,,0,1,0,,,,,,0.64,0.03,-0.03,0,0,2014-05-14,0.730,0.050,-0.050,0
1220,Kepler-124,c,Transit,3,13.82137500,0.00003700,-0.00003700,0,0.100000,,,0,,,,,,,,,,,,,,0.156,0.008,-0.008,0,,,,,0,1,0,,,,,,0.64,0.03,-0.03,0,0,2014-05-14,1.750,0.090,-0.090,0
1221,Kepler-124,d,Transit,3,30.95085100,0.00036100,-0.00036100,0,0.170000,,,0,,,,,,,,,,,,,,0.099,0.006,-0.006,0,,,,,0,1,0,,,,,,0.64,0.03,-0.03,0,0,2014-05-14,1.110,0.070,-0.070,0
1227,Kepler-1245,b,Transit,2,4.35409304,0.00001933,-0.00001933,0,,,,,,,,,,,,,,,,,,0.128,0.011,-0.009,0,,,,,0,1,0,0.86,0.04,-0.04,0,0,0.83,0.06,-0.05,0,0,2016-05-10,1.440,0.120,-0.100,0
1228,Kepler-1245,c,Transit,2,2.93658468,0.00000840,-0.00000840,0,,,,,,,,,,,,,,,,,,0.128,0.012,-0.007,0,,,,,0,1,0,0.86,0.04,-0.04,0,0,0.83,0.06,-0.05,0,0,2016-05-10,1.440,0.130,-0.080,0
1233,Kepler-125,b,Transit,2,4.16438900,0.00000300,-0.00000300,0,0.041000,,,0,,,,,,,,,,,,,,0.211,0.009,-0.009,0,,,,,0,1,0,0.55,,,0,0,0.51,0.02,-0.02,0,0,2014-05-14,2.370,0.100,-0.100,0
1234,Kepler-125,c,Transit,2,5.77446400,0.00004700,-0.00004700,0,0.051000,,,0,,,,,,,,,,,,,,0.066,0.004,-0.004,0,,,,,0,1,0,0.55,,,0,0,0.51,0.02,-0.02,0,0,2014-05-14,0.740,0.050,-0.050,0
1239,Kepler-1254,b,Transit,3,9.99113313,0.00005610,-0.00005610,0,,,,,,,,,,,,,,,,,,0.138,0.008,-0.011,0,,,,,0,1,0,0.78,0.04,-0.05,0,0,0.75,0.03,-0.05,0,0,2016-05-10,1.550,0.090,-0.120,0
1240,Kepler-1254,c,Transit,3,3.60084276,0.00001900,-0.00001900,0,,,,,,,,,,,,,,,,,,0.116,0.006,-0.011,0,,,,,0,1,0,0.78,0.04,-0.05,0,0,0.75,0.03,-0.05,0,0,2016-05-10,1.300,0.070,-0.120,0
1241,Kepler-1254,d,Transit,3,5.72717226,0.00002908,-0.00002908,0,,,,,,,,,,,,,,,,,,0.117,0.008,-0.010,0,,,,,0,1,0,0.78,0.04,-0.05,0,0,0.75,0.03,-0.05,0,0,2016-05-10,1.310,0.090,-0.110,0
1247,Kepler-126,b,Transit,3,10.49571100,0.00002800,-0.00002800,0,0.099000,,,0,,,,,,,,,,,,,,0.136,0.009,-0.009,0,,,,,1,1,0,,,,,,1.36,0.02,-0.02,0,0,2014-05-14,1.520,0.100,-0.100,0
1248,Kepler-126,c,Transit,3,21.86974100,0.00008200,-0.00008200,0,0.162000,,,0,,,,,,,,,,,,,,0.141,0.012,-0.012,0,,,,,1,1,0,,,,,,1.36,0.02,-0.02,0,0,2014-05-14,1.580,0.130,-0.130,0
1249,Kepler-126,d,Transit,3,100.28313400,0.00025500,-0.00025500,0,0.448000,,,0,,,,,,,,,,,,,,0.223,0.004,-0.004,0,,,,,1,1,0,,,,,,1.36,0.02,-0.02,0,0,2014-05-14,2.500,0.050,-0.050,0
1260,Kepler-127,b,Transit,3,14.43588900,0.00006300,-0.00006300,0,0.125000,,,0,,,,,,,,,,,,,,0.125,0.004,-0.004,0,,,,,0,1,0,,,,,,1.36,0.04,-0.04,0,0,2014-05-14,1.400,0.050,-0.050,0
1261,Kepler-127,c,Transit,3,29.39319500,0.00007300,-0.00007300,0,0.200000,,,0,,,,,,,,,,,,,,0.237,0.012,-0.012,0,,,,,1,1,0,,,,,,1.36,0.04,-0.04,0,0,2014-05-14,2.660,0.140,-0.140,0
1262,Kepler-127,d,Transit,3,48.63040800,0.00012800,-0.00012800,0,0.280000,,,0,,,,,,,,,,,,,,0.236,0.012,-0.012,0,,,,,0,1,0,,,,,,1.36,0.04,-0.04,0,0,2014-05-14,2.640,0.140,-0.140,0
1273,Kepler-128,b,Transit,2,15.09000000,,,0,,,,,,,,,,,,,0.09700,0.01900,-0.01900,0,Mass,0.101,0.003,-0.003,0,,,,,1,1,0,1.18,0.07,-0.07,0,0,1.66,0.04,-0.04,0,0,2014-05-14,1.130,0.030,-0.030,0
1274,Kepler-128,c,Transit,2,22.80400000,,,0,,,,,,,,,,,,,0.10500,0.01000,-0.01000,0,Mass,0.101,0.003,-0.003,0,,,,,1,1,0,1.18,0.07,-0.07,0,0,1.66,0.04,-0.04,0,0,2014-05-14,1.130,0.030,-0.030,0
1285,Kepler-129,b,Transit,2,15.79186000,0.00006800,-0.00006800,0,0.131000,,,0,,,,,,,,,,,,,,0.211,0.019,-0.019,0,,,,,0,1,0,1.18,,,0,0,1.64,0.05,-0.05,0,0,2014-05-14,2.370,0.210,-0.210,0
1286,Kepler-129,c,Transit,2,82.20017000,0.00068000,-0.00068000,0,0.393000,,,0,,,,,,,,,,,,,,0.227,0.009,-0.009,0,,,,,0,1,0,1.18,,,0,0,1.64,0.05,-0.05,0,0,2014-05-14,2.550,0.100,-0.100,0
1297,Kepler-130,b,Transit,3,8.45745800,0.00003900,-0.00003900,0,0.079000,,,0,,,,,,,,,,,,,,0.091,0.004,-0.004,0,,,,,1,1,0,1.00,0.09,-0.10,0,0,1.13,0.03,-0.03,0,0,2014-05-14,1.020,0.040,-0.040,0
1298,Kepler-130,c,Transit,3,27.50868000,0.00006000,-0.00007000,0,0.178000,0.005000,-0.005000,0,0.000000,0.070000,0.000000,0,89.340,0.660,-0.310,0,,,,,,0.259,0.022,-0.022,0,,,,,1,1,0,1.00,0.09,-0.10,0,0,1.13,0.03,-0.03,0,0,2014-05-14,2.900,0.250,-0.250,0
1299,Kepler-130,d,Transit,3,87.51790500,0.00074400,-0.00074400,0,0.377000,,,0,,,,,,,,,,,,,,0.146,0.014,-0.014,0,,,,,0,1,0,1.00,0.09,-0.10,0,0,1.13,0.03,-0.03,0,0,2014-05-14,1.640,0.160,-0.160,0
1310,Kepler-131,b,Transit,2,16.09200000,,,0,,,,,,,,,,,,,0.05100,0.01100,-0.01100,0,Mass,0.215,0.018,-0.018,0,6.00000,1.98000,-1.98000,0,0,1,0,1.02,0.06,-0.06,0,0,1.03,0.10,-0.10,0,0,2014-05-14,2.410,0.200,-0.200,0
1311,Kepler-131,c,Transit,2,25.51690000,,,0,,,,,,,,,,,,,0.02600,0.01900,-0.01900,0,Mass,0.075,0.006,-0.006,0,77.70000,55.00000,-55.00000,0,0,1,0,1.02,0.06,-0.06,0,0,1.03,0.10,-0.10,0,0,2014-05-14,0.840,0.070,-0.070,0
1313,Kepler-1311,b,Transit,2,11.17269940,0.00013870,-0.00013870,0,,,,,,,,,,,,,,,,,,0.111,0.022,-0.023,0,,,,,0,1,0,1.05,0.08,-0.06,0,0,1.40,0.30,-0.30,0,0,2016-05-10,1.240,0.250,-0.260,0
1314,Kepler-1311,c,Transit,2,2.53573424,0.00001018,-0.00001018,0,,,,,,,,,,,,,,,,,,0.109,0.025,-0.021,0,,,,,0,1,0,1.05,0.08,-0.06,0,0,1.40,0.30,-0.30,0,0,2016-05-10,1.220,0.280,-0.240,0
1323,Kepler-132,b,Transit,4,6.17819600,0.00002200,-0.00002200,0,0.067000,,,0,,,,,,,,,,,,,,0.108,0.021,-0.021,0,,,,,0,1,0,,,,,,1.18,0.23,-0.23,0,0,2014-05-14,1.210,0.240,-0.240,0
1324,Kepler-132,c,Transit,4,6.41491400,0.00001900,-0.00001900,0,0.068000,,,0,,,,,,,,,,,,,,0.114,0.022,-0.022,0,,,,,0,1,0,,,,,,1.18,0.23,-0.23,0,0,2014-05-14,1.280,0.250,-0.250,0
1325,Kepler-132,d,Transit,4,18.01019900,0.00006700,-0.00006700,0,0.136000,,,0,,,,,,,,,,,,,,0.138,0.027,-0.027,0,,,,,0,1,0,,,,,,1.18,0.23,-0.23,0,0,2014-05-14,1.550,0.300,-0.300,0
1326,Kepler-132,e,Transit,4,110.28693740,0.00087800,-0.00087800,0,,,,,,,,,,,,,,,,,,0.105,0.014,-0.011,0,,,,,0,1,0,,,,,,1.18,0.23,-0.23,0,0,2016-05-10,1.180,0.160,-0.120,0
1328,Kepler-1321,b,Transit,2,11.12830484,0.00002043,-0.00002043,0,,,,,,,,,,,,,,,,,,0.439,0.054,-0.054,0,,,,,0,1,0,0.54,0.07,-0.04,0,0,0.53,0.06,-0.04,0,0,2016-05-10,4.920,0.600,-0.610,0
